Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
70,2026-07-01 14:59:16.418,PlaceHL,PlaceHL_lp1_pr1_r1,COMPLETED,"Subtree execution completed successfully",17983.33
71,2026-07-01 14:59:16.418,PlaceHL,PlaceHL_lp1_pr1_r1,STARTED,"DeltaTime: 0.100",17983.35
72,2026-07-01 14:59:16.418,PlaceHL,PlaceHL_lp1_pr1_r1,COMPLETED,"Action logic completed successfully",17983.37
73,2026-07-01 14:59:16.427,PlaceHL,PlaceHL_lp1_pr1_r1,COMPLETED,"Effects applied on exit",17992.47
74,2026-07-01 14:59:16.433,PickUpHL,PickUpHL_lp2_fp9_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_PickUpHL_lp2_fp9_r1; DeltaTime: 0.100",17999.04
75,2026-07-01 14:59:20.009,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",21574.57
76,2026-07-01 14:59:20.401,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",21966.90
77,2026-07-01 14:59:20.888,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",22454.18
78,2026-07-01 14:59:24.535,PickUpHL,PickUpHL_lp2_fp9_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_PickUpHL_lp2_fp9_r1; DeltaTime: 0.100",26100.37
79,2026-07-01 14:59:24.537,TravelML,TravelML_r1_pr1_fp9,STARTED,"ML action execution; DeltaTime: 0.100",26102.41
80,2026-07-01 14:59:24.537,TravelML,TravelML_r1_pr1_fp9,STARTED,"DeltaTime: 0.100",26102.47
81,2026-07-01 14:59:24.537,TravelML,TravelML_r1_pr1_fp9,COMPLETED,"Action logic completed successfully",26102.51
82,2026-07-01 14:59:24.539,TravelML,TravelML_r1_pr1_fp9,COMPLETED,"Effects applied on exit",26104.97
83,2026-07-01 14:59:24.544,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",26109.95
84,2026-07-01 14:59:24.549,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",26115.03
85,2026-07-01 14:59:24.667,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",26233.27
86,2026-07-01 14:59:24.674,PickUpHL,PickUpHL_lp2_fp9_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_PickUpHL_lp2_fp9_r1; DeltaTime: 0.100",26239.42
87,2026-07-01 14:59:24.675,PickUpML,PickUpML_lp2_fp9_r1_vg1,STARTED,"ML action execution; DeltaTime: 0.100",26241.04
88,2026-07-01 14:59:24.675,PickUpML,PickUpML_lp2_fp9_r1_vg1,STARTED,"DeltaTime: 0.100",26241.07
89,2026-07-01 14:59:24.675,PickUpML,PickUpML_lp2_fp9_r1_vg1,COMPLETED,"Action logic completed successfully",26241.10
90,2026-07-01 14:59:24.679,PickUpML,PickUpML_lp2_fp9_r1_vg1,COMPLETED,"Effects applied on exit",26245.10
91,2026-07-01 14:59:24.684,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",26250.09
92,2026-07-01 14:59:24.690,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",26256.25
93,2026-07-01 14:59:24.815,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",26381.08
94,2026-07-01 14:59:24.821,PickUpHL,PickUpHL_lp2_fp9_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_PickUpHL_lp2_fp9_r1; DeltaTime: 0.100",26387.31
95,2026-07-01 14:59:24.823,PickUpHL,PickUpHL_lp2_fp9_r1,COMPLETED,"Subtree execution completed successfully",26389.29
96,2026-07-01 14:59:24.824,PickUpHL,PickUpHL_lp2_fp9_r1,STARTED,"DeltaTime: 0.100",26389.35
97,2026-07-01 14:59:24.824,PickUpHL,PickUpHL_lp2_fp9_r1,COMPLETED,"Action logic completed successfully",26389.37
98,2026-07-01 14:59:24.831,PickUpHL,PickUpHL_lp2_fp9_r1,COMPLETED,"Effects applied on exit",26396.60
99,2026-07-01 14:59:24.837,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",26402.58
100,2026-07-01 14:59:25.203,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",26769.17
101,2026-07-01 14:59:25.679,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",27244.94
102,2026-07-01 14:59:29.411,PlaceHL,PlaceHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_PlaceHL_lp2_pr2_r1; DeltaTime: 0.100",30977.28
103,2026-07-01 14:59:34.164,TravelML,TravelML_r1_fp9_pr2,STARTED,"ML action execution; DeltaTime: 0.100",35730.15
104,2026-07-01 14:59:34.164,TravelML,TravelML_r1_fp9_pr2,STARTED,"DeltaTime: 0.100",35730.29
105,2026-07-01 14:59:34.165,TravelML,TravelML_r1_fp9_pr2,COMPLETED,"Action logic completed successfully",35730.35
106,2026-07-01 14:59:34.168,TravelML,TravelML_r1_fp9_pr2,COMPLETED,"Effects applied on exit",35733.38
107,2026-07-01 14:59:34.175,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",35740.32
108,2026-07-01 14:59:34.182,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",35748.27
109,2026-07-01 14:59:34.293,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",35858.58
110,2026-07-01 14:59:34.298,PlaceHL,PlaceHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_PlaceHL_lp2_pr2_r1; DeltaTime: 0.100",35863.94
111,2026-07-01 14:59:34.300,PlaceML,PlaceML_lp2_pr2_r1_vg1,STARTED,"ML action execution; DeltaTime: 0.100",35865.92
112,2026-07-01 14:59:34.300,PlaceML,PlaceML_lp2_pr2_r1_vg1,STARTED,"DeltaTime: 0.100",35865.97
113,2026-07-01 14:59:34.300,PlaceML,PlaceML_lp2_pr2_r1_vg1,COMPLETED,"Action logic completed successfully",35865.99
114,2026-07-01 14:59:34.303,PlaceML,PlaceML_lp2_pr2_r1_vg1,COMPLETED,"Effects applied on exit",35868.73
115,2026-07-01 14:59:34.308,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",35874.17
116,2026-07-01 14:59:34.316,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",35881.88
117,2026-07-01 14:59:34.434,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",35999.88
118,2026-07-01 14:59:34.440,PlaceHL,PlaceHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_PlaceHL_lp2_pr2_r1; DeltaTime: 0.100",36006.17
119,2026-07-01 14:59:34.442,PlaceHL,PlaceHL_lp2_pr2_r1,COMPLETED,"Subtree execution completed successfully",36007.53
120,2026-07-01 14:59:34.442,PlaceHL,PlaceHL_lp2_pr2_r1,STARTED,"DeltaTime: 0.100",36007.60
121,2026-07-01 14:59:34.442,PlaceHL,PlaceHL_lp2_pr2_r1,COMPLETED,"Action logic completed successfully",36007.65
122,2026-07-01 14:59:34.449,PlaceHL,PlaceHL_lp2_pr2_r1,COMPLETED,"Effects applied on exit",36014.78
123,2026-07-01 14:59:34.455,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",36020.38
124,2026-07-01 14:59:34.853,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",36418.56
125,2026-07-01 14:59:35.314,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",36880.08
126,2026-07-01 14:59:38.901,GluingPlateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",40466.93
127,2026-07-01 14:59:42.475,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",44040.84
128,2026-07-01 14:59:42.477,TravelML,TravelML_r1_pr2_fp17,STARTED,"ML action execution; DeltaTime: 0.100",44043.04
129,2026-07-01 14:59:42.477,TravelML,TravelML_r1_pr2_fp17,STARTED,"DeltaTime: 0.100",44043.07
130,2026-07-01 14:59:42.477,TravelML,TravelML_r1_pr2_fp17,COMPLETED,"Action logic completed successfully",44043.09
131,2026-07-01 14:59:42.480,TravelML,TravelML_r1_pr2_fp17,COMPLETED,"Effects applied on exit",44045.45
132,2026-07-01 14:59:42.486,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",44051.41
133,2026-07-01 14:59:42.597,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",44163.05
134,2026-07-01 14:59:42.604,GluingPlateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",44169.37
135,2026-07-01 14:59:42.610,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",44176.29
136,2026-07-01 14:59:42.613,PickUpML,PickUpML_lp3_fp17_r1_vg1,STARTED,"ML action execution; DeltaTime: 0.100",44178.81
137,2026-07-01 14:59:42.613,PickUpML,PickUpML_lp3_fp17_r1_vg1,STARTED,"DeltaTime: 0.100",44178.84
138,2026-07-01 14:59:42.613,PickUpML,PickUpML_lp3_fp17_r1_vg1,COMPLETED,"Action logic completed successfully",44178.86
139,2026-07-01 14:59:42.616,PickUpML,PickUpML_lp3_fp17_r1_vg1,COMPLETED,"Effects applied on exit",44182.12
140,2026-07-01 14:59:42.623,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",44188.80
141,2026-07-01 14:59:42.732,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",44297.50
142,2026-07-01 14:59:42.738,GluingPlateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",44303.44
143,2026-07-01 14:59:42.744,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp3_fp17_r1; DeltaTime: 0.100",44310.05
144,2026-07-01 14:59:42.745,PickUpHL,PickUpHL_lp3_fp17_r1,COMPLETED,"Subtree execution completed successfully",44311.10
145,2026-07-01 14:59:42.745,PickUpHL,PickUpHL_lp3_fp17_r1,STARTED,"DeltaTime: 0.100",44311.15
146,2026-07-01 14:59:42.745,PickUpHL,PickUpHL_lp3_fp17_r1,COMPLETED,"Action logic completed successfully",44311.18
147,2026-07-01 14:59:42.752,PickUpHL,PickUpHL_lp3_fp17_r1,COMPLETED,"Effects applied on exit",44317.96
148,2026-07-01 14:59:42.757,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",44323.19
149,2026-07-01 14:59:43.207,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",44772.45
150,2026-07-01 14:59:46.744,GluingPlateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",48310.21
151,2026-07-01 14:59:50.278,PlaceHL,PlaceHL_lp3_pr3_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PlaceHL_lp3_pr3_r1; DeltaTime: 0.100",51843.96
152,2026-07-01 14:59:50.642,TravelML,TravelML_r1_fp17_pr3,STARTED,"ML action execution; DeltaTime: 0.100",52207.92
153,2026-07-01 14:59:50.642,TravelML,TravelML_r1_fp17_pr3,STARTED,"DeltaTime: 0.100",52207.95
154,2026-07-01 14:59:50.642,TravelML,TravelML_r1_fp17_pr3,COMPLETED,"Action logic completed successfully",52207.97
155,2026-07-01 14:59:50.644,TravelML,TravelML_r1_fp17_pr3,COMPLETED,"Effects applied on exit",52210.20
156,2026-07-01 14:59:50.649,PickUpHL,PickUpHL_lp4_fp25_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_PickUpHL_lp4_fp25_r1; DeltaTime: 0.100",52214.58
157,2026-07-01 14:59:50.756,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",52322.17
158,2026-07-01 14:59:50.763,GluingPlateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"HL subtree tick: LAMA-FIRST_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",52328.34
